run_id,algorithm,reward_fn,seed,episode,total_steps,episode_steps,episode_reward,env_reward_sum,reached_goal,rolling_avg_10,learning_reached,wall_time
A2C_dense_seed123,A2C,dense,123,1,200,200,-198.9456,-200.0,False,-200.0,False,0.057
A2C_dense_seed123,A2C,dense,123,2,400,200,-202.0069,-200.0,False,-200.0,False,0.111
A2C_dense_seed123,A2C,dense,123,3,600,200,-200.7057,-200.0,False,-200.0,False,0.164
A2C_dense_seed123,A2C,dense,123,4,800,200,-199.9365,-200.0,False,-200.0,False,0.217
A2C_dense_seed123,A2C,dense,123,5,1000,200,-198.4247,-200.0,False,-200.0,False,0.27
A2C_dense_seed123,A2C,dense,123,6,1200,200,-199.9707,-200.0,False,-200.0,False,0.323
A2C_dense_seed123,A2C,dense,123,7,1400,200,-199.4626,-200.0,False,-200.0,False,0.376
A2C_dense_seed123,A2C,dense,123,8,1600,200,-200.2296,-200.0,False,-200.0,False,0.428
A2C_dense_seed123,A2C,dense,123,9,1800,200,-201.2272,-200.0,False,-200.0,False,0.481
A2C_dense_seed123,A2C,dense,123,10,2000,200,-199.8425,-200.0,False,-200.0,False,0.533
A2C_dense_seed123,A2C,dense,123,11,2200,200,-200.1169,-200.0,False,-200.0,False,0.586
A2C_dense_seed123,A2C,dense,123,12,2400,200,-199.4356,-200.0,False,-200.0,False,0.639
A2C_dense_seed123,A2C,dense,123,13,2600,200,-199.8295,-200.0,False,-200.0,False,0.691
A2C_dense_seed123,A2C,dense,123,14,2800,200,-199.2835,-200.0,False,-200.0,False,0.744
A2C_dense_seed123,A2C,dense,123,15,3000,200,-199.7,-200.0,False,-200.0,False,0.797
A2C_dense_seed123,A2C,dense,123,16,3200,200,-199.0819,-200.0,False,-200.0,False,0.85
A2C_dense_seed123,A2C,dense,123,17,3400,200,-198.7317,-200.0,False,-200.0,False,0.902
A2C_dense_seed123,A2C,dense,123,18,3600,200,-200.5683,-200.0,False,-200.0,False,0.955
A2C_dense_seed123,A2C,dense,123,19,3800,200,-199.4909,-200.0,False,-200.0,False,1.007
A2C_dense_seed123,A2C,dense,123,20,4000,200,-198.4824,-200.0,False,-200.0,False,1.06
A2C_dense_seed123,A2C,dense,123,21,4200,200,-200.5544,-200.0,False,-200.0,False,1.113
A2C_dense_seed123,A2C,dense,123,22,4400,200,-200.149,-200.0,False,-200.0,False,1.17
A2C_dense_seed123,A2C,dense,123,23,4600,200,-198.5608,-200.0,False,-200.0,False,1.223
A2C_dense_seed123,A2C,dense,123,24,4800,200,-199.4521,-200.0,False,-200.0,False,1.276
A2C_dense_seed123,A2C,dense,123,25,5000,200,-199.833,-200.0,False,-200.0,False,1.329
A2C_dense_seed123,A2C,dense,123,26,5200,200,-197.9089,-200.0,False,-200.0,False,1.381
A2C_dense_seed123,A2C,dense,123,27,5400,200,-197.5321,-200.0,False,-200.0,False,1.434
A2C_dense_seed123,A2C,dense,123,28,5600,200,-196.0372,-200.0,False,-200.0,False,1.487
A2C_dense_seed123,A2C,dense,123,29,5800,200,-199.2959,-200.0,False,-200.0,False,1.54
A2C_dense_seed123,A2C,dense,123,30,6000,200,-198.7301,-200.0,False,-200.0,False,1.594
A2C_dense_seed123,A2C,dense,123,31,6200,200,-200.1782,-200.0,False,-200.0,False,1.648
A2C_dense_seed123,A2C,dense,123,32,6400,200,-201.0887,-200.0,False,-200.0,False,1.701
