run_id,algorithm,reward_fn,seed,episode,total_steps,episode_steps,episode_reward,env_reward_sum,reached_goal,rolling_avg_10,learning_reached,wall_time
DQN_dense_seed123,DQN,dense,123,1,200,200,1.2247,-200.0,False,-200.0,False,0.005
DQN_dense_seed123,DQN,dense,123,2,400,200,21.2233,-200.0,False,-200.0,False,0.008
DQN_dense_seed123,DQN,dense,123,3,600,200,6.463,-200.0,False,-200.0,False,0.011
DQN_dense_seed123,DQN,dense,123,4,800,200,6.6183,-200.0,False,-200.0,False,0.014
DQN_dense_seed123,DQN,dense,123,5,1000,200,18.2895,-200.0,False,-200.0,False,0.018
DQN_dense_seed123,DQN,dense,123,6,1200,200,1.4263,-200.0,False,-200.0,False,0.022
DQN_dense_seed123,DQN,dense,123,7,1400,200,-7.0267,-200.0,False,-200.0,False,0.026
DQN_dense_seed123,DQN,dense,123,8,1600,200,-6.4001,-200.0,False,-200.0,False,0.029
DQN_dense_seed123,DQN,dense,123,9,1800,200,2.9211,-200.0,False,-200.0,False,0.032
DQN_dense_seed123,DQN,dense,123,10,2000,200,7.2078,-200.0,False,-200.0,False,0.034
DQN_dense_seed123,DQN,dense,123,11,2200,200,-6.0909,-200.0,False,-200.0,False,0.038
DQN_dense_seed123,DQN,dense,123,12,2400,200,-3.4739,-200.0,False,-200.0,False,0.041
DQN_dense_seed123,DQN,dense,123,13,2600,200,8.1789,-200.0,False,-200.0,False,0.044
DQN_dense_seed123,DQN,dense,123,14,2800,200,0.2775,-200.0,False,-200.0,False,0.047
DQN_dense_seed123,DQN,dense,123,15,3000,200,1.5157,-200.0,False,-200.0,False,0.05
DQN_dense_seed123,DQN,dense,123,16,3200,200,6.5545,-200.0,False,-200.0,False,0.053
DQN_dense_seed123,DQN,dense,123,17,3400,200,12.9729,-200.0,False,-200.0,False,0.056
DQN_dense_seed123,DQN,dense,123,18,3600,200,0.4777,-200.0,False,-200.0,False,0.059
DQN_dense_seed123,DQN,dense,123,19,3800,200,-4.9818,-200.0,False,-200.0,False,0.062
DQN_dense_seed123,DQN,dense,123,20,4000,200,5.2311,-200.0,False,-200.0,False,0.065
DQN_dense_seed123,DQN,dense,123,21,4200,200,0.9104,-200.0,False,-200.0,False,0.068
DQN_dense_seed123,DQN,dense,123,22,4400,200,-17.6585,-200.0,False,-200.0,False,0.071
DQN_dense_seed123,DQN,dense,123,23,4600,200,1.3092,-200.0,False,-200.0,False,0.074
DQN_dense_seed123,DQN,dense,123,24,4800,200,-10.85,-200.0,False,-200.0,False,0.077
DQN_dense_seed123,DQN,dense,123,25,5000,200,17.4708,-200.0,False,-200.0,False,0.08
DQN_dense_seed123,DQN,dense,123,26,5200,200,10.4924,-200.0,False,-200.0,False,0.083
DQN_dense_seed123,DQN,dense,123,27,5400,200,10.5854,-200.0,False,-200.0,False,0.086
DQN_dense_seed123,DQN,dense,123,28,5600,200,26.0713,-200.0,False,-200.0,False,0.089
DQN_dense_seed123,DQN,dense,123,29,5800,200,-0.3742,-200.0,False,-200.0,False,0.092
DQN_dense_seed123,DQN,dense,123,30,6000,200,23.273,-200.0,False,-200.0,False,0.095
DQN_dense_seed123,DQN,dense,123,31,6200,200,-1.3035,-200.0,False,-200.0,False,0.097
DQN_dense_seed123,DQN,dense,123,32,6400,200,-7.3194,-200.0,False,-200.0,False,0.1
DQN_dense_seed123,DQN,dense,123,33,6600,200,-9.886,-200.0,False,-200.0,False,0.103
DQN_dense_seed123,DQN,dense,123,34,6800,200,7.9205,-200.0,False,-200.0,False,0.106
DQN_dense_seed123,DQN,dense,123,35,7000,200,15.3233,-200.0,False,-200.0,False,0.109
DQN_dense_seed123,DQN,dense,123,36,7200,200,23.6662,-200.0,False,-200.0,False,0.112
DQN_dense_seed123,DQN,dense,123,37,7400,200,0.3081,-200.0,False,-200.0,False,0.115
DQN_dense_seed123,DQN,dense,123,38,7600,200,1.1194,-200.0,False,-200.0,False,0.118
DQN_dense_seed123,DQN,dense,123,39,7800,200,18.0447,-200.0,False,-200.0,False,0.121
DQN_dense_seed123,DQN,dense,123,40,8000,200,9.9758,-200.0,False,-200.0,False,0.124
DQN_dense_seed123,DQN,dense,123,41,8200,200,-0.1704,-200.0,False,-200.0,False,0.127
DQN_dense_seed123,DQN,dense,123,42,8400,200,9.6158,-200.0,False,-200.0,False,0.13
DQN_dense_seed123,DQN,dense,123,43,8600,200,12.4447,-200.0,False,-200.0,False,0.133
DQN_dense_seed123,DQN,dense,123,44,8800,200,24.9103,-200.0,False,-200.0,False,0.136
DQN_dense_seed123,DQN,dense,123,45,9000,200,20.0991,-200.0,False,-200.0,False,0.139
DQN_dense_seed123,DQN,dense,123,46,9200,200,7.1373,-200.0,False,-200.0,False,0.142
DQN_dense_seed123,DQN,dense,123,47,9400,200,-5.5432,-200.0,False,-200.0,False,0.145
DQN_dense_seed123,DQN,dense,123,48,9600,200,8.4764,-200.0,False,-200.0,False,0.148
DQN_dense_seed123,DQN,dense,123,49,9800,200,13.0269,-200.0,False,-200.0,False,0.151
DQN_dense_seed123,DQN,dense,123,50,10000,200,-0.4158,-200.0,False,-200.0,False,0.154
DQN_dense_seed123,DQN,dense,123,51,10200,200,5.1059,-200.0,False,-200.0,False,0.157
DQN_dense_seed123,DQN,dense,123,52,10400,200,18.0441,-200.0,False,-200.0,False,0.16
DQN_dense_seed123,DQN,dense,123,53,10600,200,11.9402,-200.0,False,-200.0,False,0.163
DQN_dense_seed123,DQN,dense,123,54,10800,200,-17.9196,-200.0,False,-200.0,False,0.166
DQN_dense_seed123,DQN,dense,123,55,11000,200,-0.8141,-200.0,False,-200.0,False,0.17
DQN_dense_seed123,DQN,dense,123,56,11200,200,6.0591,-200.0,False,-200.0,False,0.174
DQN_dense_seed123,DQN,dense,123,57,11400,200,3.7096,-200.0,False,-200.0,False,0.177
DQN_dense_seed123,DQN,dense,123,58,11600,200,3.7567,-200.0,False,-200.0,False,0.18
DQN_dense_seed123,DQN,dense,123,59,11800,200,-14.768,-200.0,False,-200.0,False,0.182
DQN_dense_seed123,DQN,dense,123,60,12000,200,13.9874,-200.0,False,-200.0,False,0.185
DQN_dense_seed123,DQN,dense,123,61,12200,200,-8.7641,-200.0,False,-200.0,False,0.188
DQN_dense_seed123,DQN,dense,123,62,12400,200,1.7391,-200.0,False,-200.0,False,0.191
DQN_dense_seed123,DQN,dense,123,63,12600,200,20.2102,-200.0,False,-200.0,False,0.194
DQN_dense_seed123,DQN,dense,123,64,12800,200,-15.1092,-200.0,False,-200.0,False,0.197
DQN_dense_seed123,DQN,dense,123,65,13000,200,9.7485,-200.0,False,-200.0,False,0.2
DQN_dense_seed123,DQN,dense,123,66,13200,200,11.8317,-200.0,False,-200.0,False,0.203
DQN_dense_seed123,DQN,dense,123,67,13400,200,1.4294,-200.0,False,-200.0,False,0.206
DQN_dense_seed123,DQN,dense,123,68,13600,200,-0.6238,-200.0,False,-200.0,False,0.209
DQN_dense_seed123,DQN,dense,123,69,13800,200,2.1871,-200.0,False,-200.0,False,0.212
DQN_dense_seed123,DQN,dense,123,70,14000,200,11.4368,-200.0,False,-200.0,False,0.215
