run_id,algorithm,reward_fn,seed,episode,total_steps,episode_steps,episode_reward,env_reward_sum,reached_goal,rolling_avg_10,learning_reached,wall_time
DQN_potential_based_seed456,DQN,potential_based,456,1,200,200,-191.5312,-200.0,False,-200.0,False,0.007
DQN_potential_based_seed456,DQN,potential_based,456,2,400,200,-189.7732,-200.0,False,-200.0,False,0.014
DQN_potential_based_seed456,DQN,potential_based,456,3,600,200,-188.4268,-200.0,False,-200.0,False,0.021
DQN_potential_based_seed456,DQN,potential_based,456,4,800,200,-189.8309,-200.0,False,-200.0,False,0.027
DQN_potential_based_seed456,DQN,potential_based,456,5,1000,200,-187.893,-200.0,False,-200.0,False,0.033
DQN_potential_based_seed456,DQN,potential_based,456,6,1200,200,-191.9878,-200.0,False,-200.0,False,0.066
DQN_potential_based_seed456,DQN,potential_based,456,7,1400,200,-190.1894,-200.0,False,-200.0,False,0.095
DQN_potential_based_seed456,DQN,potential_based,456,8,1600,200,-191.5492,-200.0,False,-200.0,False,0.126
DQN_potential_based_seed456,DQN,potential_based,456,9,1800,200,-190.031,-200.0,False,-200.0,False,0.155
DQN_potential_based_seed456,DQN,potential_based,456,10,2000,200,-190.3607,-200.0,False,-200.0,False,0.183
DQN_potential_based_seed456,DQN,potential_based,456,11,2200,200,-188.7461,-200.0,False,-200.0,False,0.212
DQN_potential_based_seed456,DQN,potential_based,456,12,2400,200,-190.1606,-200.0,False,-200.0,False,0.24
DQN_potential_based_seed456,DQN,potential_based,456,13,2600,200,-189.8654,-200.0,False,-200.0,False,0.269
DQN_potential_based_seed456,DQN,potential_based,456,14,2800,200,-189.7581,-200.0,False,-200.0,False,0.298
DQN_potential_based_seed456,DQN,potential_based,456,15,3000,200,-191.67,-200.0,False,-200.0,False,0.326
DQN_potential_based_seed456,DQN,potential_based,456,16,3200,200,-190.2744,-200.0,False,-200.0,False,0.355
DQN_potential_based_seed456,DQN,potential_based,456,17,3400,200,-189.0925,-200.0,False,-200.0,False,0.384
DQN_potential_based_seed456,DQN,potential_based,456,18,3600,200,-190.643,-200.0,False,-200.0,False,0.413
DQN_potential_based_seed456,DQN,potential_based,456,19,3800,200,-191.8895,-200.0,False,-200.0,False,0.441
DQN_potential_based_seed456,DQN,potential_based,456,20,4000,200,-189.184,-200.0,False,-200.0,False,0.47
DQN_potential_based_seed456,DQN,potential_based,456,21,4200,200,-188.5492,-200.0,False,-200.0,False,0.499
DQN_potential_based_seed456,DQN,potential_based,456,22,4400,200,-189.6957,-200.0,False,-200.0,False,0.528
DQN_potential_based_seed456,DQN,potential_based,456,23,4600,200,-189.837,-200.0,False,-200.0,False,0.557
DQN_potential_based_seed456,DQN,potential_based,456,24,4800,200,-190.6342,-200.0,False,-200.0,False,0.585
DQN_potential_based_seed456,DQN,potential_based,456,25,5000,200,-190.6378,-200.0,False,-200.0,False,0.614
