run_id,algorithm,reward_fn,seed,episode,total_steps,episode_steps,episode_reward,env_reward_sum,reached_goal,rolling_avg_10,learning_reached,wall_time
A2C_sparse_seed456,A2C,sparse,456,1,200,200,0.0,-200.0,False,-200.0,False,0.056
A2C_sparse_seed456,A2C,sparse,456,2,400,200,0.0,-200.0,False,-200.0,False,0.109
A2C_sparse_seed456,A2C,sparse,456,3,600,200,0.0,-200.0,False,-200.0,False,0.162
A2C_sparse_seed456,A2C,sparse,456,4,800,200,0.0,-200.0,False,-200.0,False,0.215
A2C_sparse_seed456,A2C,sparse,456,5,1000,200,0.0,-200.0,False,-200.0,False,0.267
A2C_sparse_seed456,A2C,sparse,456,6,1200,200,0.0,-200.0,False,-200.0,False,0.32
A2C_sparse_seed456,A2C,sparse,456,7,1400,200,0.0,-200.0,False,-200.0,False,0.372
A2C_sparse_seed456,A2C,sparse,456,8,1600,200,0.0,-200.0,False,-200.0,False,0.424
A2C_sparse_seed456,A2C,sparse,456,9,1800,200,0.0,-200.0,False,-200.0,False,0.477
A2C_sparse_seed456,A2C,sparse,456,10,2000,200,0.0,-200.0,False,-200.0,False,0.535
A2C_sparse_seed456,A2C,sparse,456,11,2200,200,0.0,-200.0,False,-200.0,False,0.591
A2C_sparse_seed456,A2C,sparse,456,12,2400,200,0.0,-200.0,False,-200.0,False,0.644
A2C_sparse_seed456,A2C,sparse,456,13,2600,200,0.0,-200.0,False,-200.0,False,0.696
A2C_sparse_seed456,A2C,sparse,456,14,2800,200,0.0,-200.0,False,-200.0,False,0.749
A2C_sparse_seed456,A2C,sparse,456,15,3000,200,0.0,-200.0,False,-200.0,False,0.801
A2C_sparse_seed456,A2C,sparse,456,16,3200,200,0.0,-200.0,False,-200.0,False,0.854
A2C_sparse_seed456,A2C,sparse,456,17,3400,200,0.0,-200.0,False,-200.0,False,0.906
A2C_sparse_seed456,A2C,sparse,456,18,3600,200,0.0,-200.0,False,-200.0,False,0.959
A2C_sparse_seed456,A2C,sparse,456,19,3800,200,0.0,-200.0,False,-200.0,False,1.011
A2C_sparse_seed456,A2C,sparse,456,20,4000,200,0.0,-200.0,False,-200.0,False,1.064
A2C_sparse_seed456,A2C,sparse,456,21,4200,200,0.0,-200.0,False,-200.0,False,1.116
A2C_sparse_seed456,A2C,sparse,456,22,4400,200,0.0,-200.0,False,-200.0,False,1.168
A2C_sparse_seed456,A2C,sparse,456,23,4600,200,0.0,-200.0,False,-200.0,False,1.22
A2C_sparse_seed456,A2C,sparse,456,24,4800,200,0.0,-200.0,False,-200.0,False,1.272
A2C_sparse_seed456,A2C,sparse,456,25,5000,200,0.0,-200.0,False,-200.0,False,1.324
